0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,1,100,100,100,100,100,100,100,100,100,100,100,100,100
0,100,2,100,100,100,100,100,100,100,100,100,100,100,100
100,4,2,1,100,100,100,100,100,100,100,100,100,100,100
100,1,2,3,1,100,100,100,100,100,100,100,100,100,100
100,100,2,1,4,5,100,100,100,100,100,100,100,100,100
100,100,2,3,1,1,6,100,100,100,100,100,100,100,100
100,100,2,1,4,5,1,1,100,100,100,100,100,100,100
100,100,3,3,1,1,6,7,1,100,100,100,100,100,100
8,9,2,1,4,5,1,1,8,9,100,100,100,100,100
100,2,3,3,1,1,6,7,1,1,10,100,100,100,100
6,2,0,1,4,5,1,1,8,9,1,1,100,100,100
100,2,2,3,1,1,6,7,1,1,10,11,1,100,100
0,2,1,1,4,5,1,1,8,9,1,1,12,13,100
100,2,2,3,1,1,6,7,1,1,10,11,1,1,14
