0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,13,100,100,100,100,100,100,100,100,100,100,100,100,100
1,100,0,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,0,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
100,100,100,100,0,0,100,100,100,100,100,100,100,100,100
100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,0,100,100,100,100
11,100,100,100,100,100,100,100,100,100,0,0,100,100,100
100,8,8,9,100,100,100,100,100,100,100,0,100,100,100
1,5,0,0,0,0,0,0,0,0,0,100,100,100,100
100,5,7,6,0,0,0,0,0,100,100,0,0,100,0
