0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9.12098421284124,1.14483458687805,100,100,100,100,100,100,100,100,100,100,100,100,100
0,4.38465932234122,3.65914477011796,100,100,100,100,100,100,100,100,100,100,100,100
100,0,1.80772674671551,4.15922983519503,100,100,100,100,100,100,100,100,100,100,100
17.0435931773767,1.77899483471682,2.10650101386804,0,5.00387575171727,100,100,100,100,100,100,100,100,100,100
0,1.84505138943844,2.31525968474943,3.73204747812626,0,0,100,100,100,100,100,100,100,100,100
100,0,2.47836566697354,0,4.94464157441483,5.65670826476948,0,100,100,100,100,100,100,100,100
0,1.07678340522492,2.5470026569271,3.75362472098185,0,0,5.96598234509032,6.14794022560709,100,100,100,100,100,100,100
100,11.9196115284525,2.57155198177227,0,4.94670518415661,5.55246784269089,0,0,6.28847109853853,100,100,100,100,100,100
17.829398716015,1.22535305280706,2.57628725501759,3.77951901595704,0,0,5.87491343900148,6.08847730602627,0,0,100,100,100,100,100
100,3.84119826657428,2.23893622677653,0,4.96140273457567,5.56459167485134,0,0,6.25521251056782,6.398573531518,0,100,100,100,100
0,0,3.66521276109699,3.7907747267816,0,0,5.89462401121528,6.11194523114837,0,0,6.49750849167737,6.59018980829707,100,100,100
100,1.83441856688211,0,0,4.97181541213601,5.58112372526319,0,0,6.27868880116079,6.38495699201377,0,0,6.68508156162337,100,100
0,11.0047841841702,2.10792170295698,3.79553319551198,0,0,5.90987091208212,6.12460634633214,0,0,6.4915074638229,6.59114281171597,0,0,100
18.1992478714911,1.23042608392873,2.98113252718639,0,4.97742986407369,5.59007362025882,0,0,6.28837262680676,6.40680187532293,0,0,6.69485512273807,6.78089215314214,0
