0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,1,100,100,100,100,100,100,100,100,100,100,100,100,100
0,2,2,100,100,100,100,100,100,100,100,100,100,100,100
100,2,2,3,100,100,100,100,100,100,100,100,100,100,100
5,2,2,1,4,100,100,100,100,100,100,100,100,100,100
1,2,2,3,1,1,100,100,100,100,100,100,100,100,100
100,2,2,1,4,5,1,100,100,100,100,100,100,100,100
7,2,2,3,1,1,6,7,100,100,100,100,100,100,100
100,2,2,1,4,5,1,1,8,100,100,100,100,100,100
6,2,2,3,1,1,6,7,1,1,100,100,100,100,100
100,2,2,1,4,5,1,1,8,9,1,100,100,100,100
6,2,2,3,1,1,6,7,1,1,10,11,100,100,100
100,2,2,1,4,5,1,1,8,9,1,1,12,100,100
0,2,2,3,1,1,6,7,1,1,10,11,1,1,100
100,2,2,1,4,5,1,1,8,9,1,1,12,13,1
