0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,11,100,100,100,100,100,100,100,100,100,100,100,100,100
1,100,2,100,100,100,100,100,100,100,100,100,100,100,100
100,4,3,3,100,100,100,100,100,100,100,100,100,100,100
100,1,2,3,4,100,100,100,100,100,100,100,100,100,100
100,100,3,3,1,5,100,100,100,100,100,100,100,100,100
100,100,2,3,4,5,1,100,100,100,100,100,100,100,100
100,100,3,3,4,1,6,7,100,100,100,100,100,100,100
100,100,2,3,1,5,1,1,8,100,100,100,100,100,100
8,100,3,3,4,1,6,7,1,1,100,100,100,100,100
100,9,2,3,1,5,1,1,8,9,1,100,100,100,100
7,2,9,3,4,1,6,7,1,1,10,11,100,100,100
100,2,2,3,1,5,1,1,8,9,1,1,12,100,100
0,2,3,3,4,1,6,7,1,1,10,11,1,1,100
100,2,2,3,1,5,1,1,8,9,1,1,12,13,1
