14,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,1,100,100,100,100,100,100,100,100,100,100,100,100,100
14,1,2,100,100,100,100,100,100,100,100,100,100,100,100
15,1,12,11,100,100,100,100,100,100,100,100,100,100,100
14,1,2,3,10,100,100,100,100,100,100,100,100,100,100
6,1,12,11,4,5,100,100,100,100,100,100,100,100,100
14,1,2,3,10,9,6,100,100,100,100,100,100,100,100
15,1,12,11,4,5,8,7,100,100,100,100,100,100,100
14,1,2,3,10,9,6,7,6,100,100,100,100,100,100
15,1,12,11,4,5,8,7,8,9,100,100,100,100,100
14,1,2,3,10,9,6,7,6,5,10,100,100,100,100
15,1,12,11,4,5,8,7,8,9,4,3,100,100,100
14,1,2,3,10,9,6,7,6,5,10,11,2,100,100
15,2,12,11,4,5,8,7,8,9,4,3,12,13,100
14,13,2,3,10,9,6,7,6,5,10,11,2,1,14
