0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9.12098421284124,22.9438087707614,100,100,100,100,100,100,100,100,100,100,100,100,100
1.45142588955135,100,0,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,0,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
100,100,100,100,0,0,100,100,100,100,100,100,100,100,100
100,100,100,100,0,100,0,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
21.6345862826891,22.4374626134452,100,100,100,100,100,100,100,100,100,0,100,100,100
100,8.91583385088908,19.7759032391209,20.3207618798904,100,100,100,100,100,100,100,0,100,100,100
5.50549484865007,4.02935386127142,0,0,0,0,0,0,0,0,0,100,100,100,100
100,7.94253043925923,15.5322634420183,17.097681601913,0,0,0,0,0,0,100,0,0,100,0
