100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.846834357624,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11.2391375698938,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7.28817084513646,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6.94735115144134,8.23806134290403,12.270005347925,14.1951713789968,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7.66127282003349,7.82720807288663,11.5604039504987,0,15.2419448587221,15.8341497918714,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.12392134916298,7.61605522953504,0,14.2436993871076,0,16.4984562971222,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.42373506987557,7.50601074043159,12.219675619656,0,15.3336776736879,0,16.5086564545472,16.7881169074912,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.61802568209869,7.44860214158471,11.5392850681152,14.2505886838729,0,16.0757857044334,0,17.115002363915,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.74393333588674,7.41865348237546,0,0,15.3421173627942,0,16.5264080301304,0,17.0985579923217,21.444165400533,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.82552625020556,7.40302999955814,12.2150489322656,14.2515667682164,0,16.0505979803198,0,16.8681802678199,0,17.5082433740677,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8.87840153988769,7.39487961077614,11.5373420771315,0,15.3428938390454,0,16.5270938961123,0,17.1023989575207,0,17.4099407921754,21.4925716510905,100,100,100,100,100,100,100,100,100,100,100,100,100
8.9126667243379,7.3906277523352,0,14.2517056283956,0,16.0490962533845,0,16.8620001729046,0,17.2814740539056,0,17.6458699651638,0,100,100,100,100,100,100,100,100,100,100,100,100
8.93487185782208,7.38840966180169,12.2146232634008,0,15.3429652771471,0,16.5271203958527,0,17.1024612798042,0,17.4108325876446,0,17.5864903965049,24.5813014970635,100,100,100,100,100,100,100,100,100,100,100
8.94926162285506,7.3872525382325,11.5371633162392,14.2517253425945,0,16.0490067183483,0,16.8618454346064,0,17.2790896085367,0,17.5110949512273,0,17.7544297294104,0,100,100,100,100,100,100,100,100,100,100
8.95858673399894,7.38664889517369,0,0,15.3429718496629,0,16.5271214197208,0,17.1024622910258,0,17.4108386643597,0,17.5867078563339,0,17.6912148884591,24.5431673990733,100,100,100,100,100,100,100,100,100
8.96462975816551,7.38633398935711,12.2145841006117,14.2517281414505,0,16.0490013801457,0,16.8618415602418,0,17.2790645364387,0,17.5104998192219,0,17.6457292658031,0,17.794858986765,0,100,100,100,100,100,100,100,100
8.96854586602892,7.38616971069628,11.5371468697107,0,15.3429724543537,0,16.5271214592799,0,17.1024623074336,0,17.4108387057666,0,17.5867084786102,0,17.6912697923284,0,17.7552154400282,24.5198409186795,100,100,100,100,100,100,100
8.97108365180889,7.38608401053774,0,14.2517285388085,0,16.0490010618747,0,16.8618414632347,0,17.2790642728092,0,17.5104971912711,0,17.6455276911345,0,17.7271207683218,0,17.8202343024128,0,100,100,100,100,100,100
8.97272823282903,7.38603930286156,12.2145804975198,0,15.342972509987,0,16.5271214608083,0,17.1024623076998,0,17.4108387060487,0,17.5867084803909,0,17.6912698583077,0,17.7552296451442,0,17.7951151701551,24.5052930925714,100,100,100,100,100
8.97379398343459,7.38601597996059,11.5371453565816,14.251728595222,0,16.0490010428989,0,16.8618414608059,0,17.2790642700372,0,17.5104971796667,0,17.6455273173335,0,17.7270680163187,0,17.7774929023658,0,17.8363558810961,0,100,100,100,100
8.97448463007308,7.38600381297372,0,0,15.3429725151054,0,16.5271214608673,0,17.1024623077041,0,17.4108387060507,0,17.586708480396,0,17.691269858387,0,17.7552296523131,0,17.7951189079235,0,17.820322135834,24.4961009773916,100,100,100
8.97493219517579,7.38599746575432,12.2145801660248,14.2517286032312,0,16.0490010417676,0,16.861841460745,0,17.2790642700081,0,17.5104971796155,0,17.6455273166403,0,17.7270679752374,0,17.7774789240594,0,17.8091484937613,0,17.8466740603213,0,100,100
8.9752222342638,7.38599415456523,11.5371452173693,0,15.3429725155763,0,16.5271214608696,0,17.1024623077042,0,17.4108387060507,0,17.586708480396,0,17.6912698583871,0,17.7552296523167,0,17.7951189087157,0,17.8203231306591,0,17.8363874445537,100,100
8.97541019054562,7.38599242719889,0,14.2517286043682,0,16.0490010417001,0,16.8618414607435,0,17.2790642700077,0,17.5104971796152,0,17.645527316639,0,17.7270679752054,0,17.7774789194879,0,17.8091447570178,0,17.8292501523568,0,17.8467311652346,0
