100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,69.8410138236982,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31.9569671738493,63.8717190730152,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
16.3125839157036,31.4085926127043,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
14.2951123064134,19.5220768783345,31.9566404020122,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
16.04405754012,14.6026223963812,22.3017043158541,31.9567366621588,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
16.9564399247884,13.6470856002911,19.0324001104584,24.1943786213448,31.9567984161824,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.4324074882993,13.3326170487865,17.9271577546116,22.0797361534834,25.716329923464,31.9568414880504,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.6807081224015,13.2851859808719,17.5535135014283,21.5042460861418,24.3491804359129,26.9476219848728,31.9568710598904,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.8102404889225,13.350893134777,17.4271972896641,21.3476291314647,24.0496664507828,26.0642485219695,27.9393319284986,31.9569072218985,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.8778143557279,13.3784870473986,17.3844941429719,21.305006553101,13.4068243371379,14.4725986491727,15.2818277197747,28.7374652686233,31.9569103303204,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.9130659889503,13.3900751921973,17.3700576845636,21.2934070159364,25.2067760526947,26.9590431757434,28.2060508995805,15.8361739822583,29.3799302957486,31.9569314979003,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.9314559036259,13.3949416677029,17.3651772167874,21.2902502556559,24.2375407319613,26.0662643291882,15.3028064558665,29.0942204426006,16.2646026694134,29.8971263061842,31.9569316823767,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17.9410494722314,13.3969853584108,17.3635272992633,21.2893911579757,24.0252085164141,14.4727956060435,28.2127291037185,15.8587627473086,29.7555031677175,16.5979688617735,16.9131489860213,31.9569389589833,100,100,100,100,100,100,100,100,100,100,100,100,100
17.9460542022811,13.397843612337,17.3629695191567,21.2891573585236,13.4038558049554,26.9591210602995,15.3033317251329,29.1000090356136,16.2837459659313,30.2548249462851,30.6435582870281,17.0988340582141,31.9569498930473,100,100,100,100,100,100,100,100,100,100,100,100
17.948665047515,13.3982040385987,17.3627809529752,21.2890937310863,25.2053178368329,26.0662780649454,28.2128963137627,15.8591292654485,29.7594522611714,16.6126459553362,16.8697668317325,30.9343398328047,17.2483119847212,31.956949206236,100,100,100,100,100,100,100,100,100,100,100
