0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,11,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,11,12,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,11,12,13,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,11,12,13,15,10000,10000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,100,10000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,100
