0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
2,3,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,3,5,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,3,5,6,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,3,4,7,8,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,4,5,9,10,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,6,11,12,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,7,14,14,10000,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,9,100,100,10000,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,9,100,100,10000,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,10,100,100,10000,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,11,100,100,10000,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,12,100,100,10000,10000,10000
1,2,3,4,5,6,7,8,9,10,11,13,100,100,10000,10000
1,2,3,4,5,6,7,8,9,10,11,12,14,100,100,10000
1,2,3,4,5,6,7,8,9,10,11,12,13,15,100,100
