0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0.0610130947049508,0.148932435571102,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0.0379958423963921,0.126955515257405,0.160032325215818,100,100,100,100,100,100,100,100,100,100,100,100,100
0.0451750461684711,0.118716821951525,0.125017037649292,0.147650960558296,100,100,100,100,100,100,100,100,100,100,100,100
0.0518274808410028,0.131581781338898,0.10102027353677,0.132064989027294,0.153301493035799,100,100,100,100,100,100,100,100,100,100,100
0.056575327497905,0.0861251981692189,0.129967880112904,0.0932494319817461,0.128929349306102,0.156058267336956,100,100,100,100,100,100,100,100,100,100
0.0599809289730449,0.0853760844052313,0.0978077218834938,0.0939343496642553,0.0859368873017753,0.127175695228187,0.157393300982141,100,100,100,100,100,100,100,100,100
0.0624134275787128,0.0849137821309909,0.0951099982411929,0.095665568429057,0.10011479989971,0.0805703998112987,0.133124438849625,0.157975593719806,100,100,100,100,100,100,100,100
0.0641468226339098,0.0846211794224585,0.0936582420262604,0.096319531211694,0.100055430222319,0.105883790630471,0.106846834310368,100,100,100,100,100,100,100,100,100
0.0653802854330409,0.0844414921228125,0.0929027201191107,0.0965837321014592,0.099913503446371,0.103273636464981,0.0987164380508411,0.0726407949684965,100,100,100,100,100,100,100,100
0.0662572440422335,0.0843326645721854,0.0925173840682594,0.0966942691074461,0.0998508853199505,0.102346376382857,0.101619069247568,0.115674957977881,0.0777220713966012,100,100,100,100,100,100,100
0.0668804091041434,0.0842671767721662,0.0923222881088385,0.0967410125169234,0.0998275039754382,0.10205808301984,0.102998161973437,0.107140376703122,0.120925716772313,0.0839558975102473,100,100,100,100,100,100
0.0673230863675473,0.0842278887807026,0.0922237785972307,0.0967608418773413,0.0998190558037822,0.101970668636354,0.103353789535273,0.105174564560254,0.108434174071199,0.125388613263683,0.0913037930614132,100,100,100,100,100
0.0676374887656231,0.0842043528937591,0.0921740886366008,0.0967692616677441,0.0998160254831165,0.101944279690717,0.103444348890248,0.10475004033067,0.106052882505215,0.109253288425908,0.12915573453934,0.0999470529894183,100,100,100,100
0.0678607597139344,0.0841902632058596,0.0921490336069282,0.0967728377898359,0.0998149403218894,0.101936319554594,0.103467369292096,0.104659050839639,0.105621061251825,0.10668608798949,0.109746392562147,0.132334343458951,0.110163648258469,100,100,100
0.06801930254914,0.0841818312397321,0.0921364019663825,0.0967743567909547,0.0998145518717355,0.10193391874361,0.103473219703121,0.104639564811553,0.105543112376562,0.106294511832786,0.107159703075003,0.110021803308164,0.135015635538364,0.121925254365054,100,100
